"Timestamp","Datetime","Date","Time","Location"
"04/25/2016 11:55",2016-04-25 11:55:00,2016-04-25,11:55:00,"Salmon Lake"
"04/25/2016 11:55",2016-04-25 11:55:00,2016-04-25,11:55:00,"Salmon Lake"
"04/25/2016 11:55",2016-04-25 11:55:00,2016-04-25,11:55:00,"Salmon Lake"
"04/25/2016 11:55",2016-04-25 11:55:00,2016-04-25,11:55:00,"Salmon Lake"
"04/25/2016 11:55",2016-04-25 11:55:00,2016-04-25,11:55:00,"Salmon Lake"
"04/25/2016 11:56",2016-04-25 11:56:00,2016-04-25,11:56:00,"Salmon Lake"
"04/25/2016 11:56",2016-04-25 11:56:00,2016-04-25,11:56:00,"Salmon Lake"
"04/25/2016 11:56",2016-04-25 11:56:00,2016-04-25,11:56:00,"Salmon Lake"
"04/25/2016 11:56",2016-04-25 11:56:00,2016-04-25,11:56:00,"Salmon Lake"
"04/25/2016 11:56",2016-04-25 11:56:00,2016-04-25,11:56:00,"Salmon Lake"
"04/25/2016 11:56",2016-04-25 11:56:00,2016-04-25,11:56:00,"Salmon Lake"
"04/25/2016 11:57",2016-04-25 11:57:00,2016-04-25,11:57:00,"Salmon Lake"
"04/25/2016 11:57",2016-04-25 11:57:00,2016-04-25,11:57:00,"Salmon Lake"
"04/25/2016 11:57",2016-04-25 11:57:00,2016-04-25,11:57:00,"Salmon Lake"
"04/25/2016 11:57",2016-04-25 11:57:00,2016-04-25,11:57:00,"Salmon Lake"
"04/25/2016 11:57",2016-04-25 11:57:00,2016-04-25,11:57:00,"Salmon Lake"
"04/25/2016 11:57",2016-04-25 11:57:00,2016-04-25,11:57:00,"Salmon Lake"
"04/25/2016 11:58",2016-04-25 11:58:00,2016-04-25,11:58:00,"Salmon Lake"
"04/25/2016 11:58",2016-04-25 11:58:00,2016-04-25,11:58:00,"Salmon Lake"
"04/25/2016 11:58",2016-04-25 11:58:00,2016-04-25,11:58:00,"Salmon Lake"
"04/25/2016 11:58",2016-04-25 11:58:00,2016-04-25,11:58:00,"Salmon Lake"
"04/25/2016 11:58",2016-04-25 11:58:00,2016-04-25,11:58:00,"Salmon Lake"
"04/25/2016 11:58",2016-04-25 11:58:00,2016-04-25,11:58:00,"Salmon Lake"
"04/25/2016 11:59",2016-04-25 11:59:00,2016-04-25,11:59:00,"Salmon Lake"
"04/25/2016 11:59",2016-04-25 11:59:00,2016-04-25,11:59:00,"Salmon Lake"
"04/25/2016 11:59",2016-04-25 11:59:00,2016-04-25,11:59:00,"Salmon Lake"
"04/25/2016 11:59",2016-04-25 11:59:00,2016-04-25,11:59:00,"Salmon Lake"
"04/25/2016 11:59",2016-04-25 11:59:00,2016-04-25,11:59:00,"Salmon Lake"
"04/25/2016 11:59",2016-04-25 11:59:00,2016-04-25,11:59:00,"Salmon Lake"
"04/25/2016 12:00",2016-04-25 12:00:00,2016-04-25,12:00:00,"Salmon Lake"
"04/25/2016 12:00",2016-04-25 12:00:00,2016-04-25,12:00:00,"Salmon Lake"
"04/25/2016 12:00",2016-04-25 12:00:00,2016-04-25,12:00:00,"Salmon Lake"
"04/25/2016 12:00",2016-04-25 12:00:00,2016-04-25,12:00:00,"Salmon Lake"
"04/25/2016 12:00",2016-04-25 12:00:00,2016-04-25,12:00:00,"Salmon Lake"
"04/25/2016 12:00",2016-04-25 12:00:00,2016-04-25,12:00:00,"Salmon Lake"
"04/25/2016 12:01",2016-04-25 12:01:00,2016-04-25,12:01:00,"Salmon Lake"
"04/25/2016 12:01",2016-04-25 12:01:00,2016-04-25,12:01:00,"Salmon Lake"
"04/25/2016 12:01",2016-04-25 12:01:00,2016-04-25,12:01:00,"Salmon Lake"
"04/25/2016 12:01",2016-04-25 12:01:00,2016-04-25,12:01:00,"Salmon Lake"
